Tipo de Producto;Producto;Código Barras;SKU;Stock;Costo Neto Prom. Unitario;Costo Neto Prom. Total;Cantidad por Despachar;Cantidad Disponible;Por Recibir;Marca;Lista de Precios;Precio Venta Bruto;Margen Unitario
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - ROJO TALLA L;1608221969420;PPOLMLROTL;1;3007;3007;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4471,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - ROJO TALLA XXL;1608222001509;PPOLMLROTXXL;1;3007;3007;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4471,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE BOTELLA TALLA XL;1608221853403;PPOLMLVBTXL;6;3007;18042;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4471,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE BOTELLA TALLA XXL;1608221875053;PPOLMLVBTXXL;1;2995;2995;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4483,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE BOTELLA TALLA XXXL;1699280857855;1699280857855;5;2667;13335;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;5652,33
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE LIMON TALLA L;1608222224889;PPOLMLVLTL;1;3080;3080;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4398,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE LIMON TALLA S;1608222193703;PPOLMLVLTS;3;2855;8565;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4623,99
ROPA CORPORATIVA;POLERA CUELLO POLO M/LARGA - VERDE LIMON TALLA XL;1608222240748;PPOLMLVLTXL;2;2855;5710;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;8900;4623,99
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - AZUL MARINO VARON Talla L;1549478226992;1549478226992;3;1490;4470;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - AZUL MARINO VARON Talla M;1549478223504;1549478223504;3;1490;4470;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - AZUL MARINO VARON Talla S;1549478217453;1549478217453;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - AZUL MARINO VARON Talla XL;1549478230177;1549478230176;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - AZUL MARINO VARON Talla XXL;1549478235663;1549478235663;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO DAMA TALLA S;1568062867147;1568062867147;1;0;0;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;4193,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO VARON Talla L;1549478163304;1549478163303;3;1490;4470;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO VARON Talla M;1549478156331;1549478156331;5;1490;7450;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO VARON Talla S;1549478152103;1549478152103;1;1490;1490;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO VARON Talla XL;1549478169530;1549478169530;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - BLANCO VARON Talla XXL;1549478173003;1549478173003;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO DAMA TALLA M;1571432101540;1571432101540;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO DAMA TALLA S;1571432098285;1571432098284;1;1502;1502;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO DAMA TALLA XL;1571432108912;1571432108912;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO VARON TALLA M;1571432074488;1571432074488;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO VARON TALLA S;1571432071660;1571432071659;1;1490;1490;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - CALIPSO VARON TALLA XL;1571432082663;1571432082662;1;1490;1490;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - MORADO DAMA Talla L;1549477771213;1549477771213;1;1502;1502;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - MORADO DAMA Talla S;1549477761630;1549477761630;3;1502;4506;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - MORADO DAMA Talla XL;1549477779123;1549477779123;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO DAMA Talla L;1549477620150;1549477620150;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO DAMA Talla M;1549477607757;1549477607757;1;1502;1502;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO DAMA Talla XL;1549477626259;1549477626259;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO DAMA Talla XXL;1549477634367;1549477634367;2;1502;3004;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2691,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO VARON Talla L;1549478093064;1549478093064;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO VARON Talla M;1549478086815;1549478086815;3;1490;4470;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO VARON Talla S;1549478065882;1549478065882;1;1490;1490;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO VARON Talla XL;1549478099038;1549478099038;2;1490;2980;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA CUELLO POLO MONTECARLO MANGA CORTA - NEGRO VARON Talla XXL;1549478104189;1549478104189;4;1490;5960;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;4990;2703,28
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO CAMISERO JAYSON (COD:36152) M/LARGA A.FLUOR-AZUL MARINO 028 TALLA L;1606246678807;1606246678807;2;5400;10800;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;5440,34
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO CAMISERO JAYSON (COD:36152) M/LARGA A.FLUOR-AZUL MARINO 028 TALLA S;1606246667076;1606246667076;1;5400;5400;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;5440,34
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO CAMISERO JAYSON (COD:36152) M/LARGA A.FLUOR-AZUL MARINO 028 TALLA XL;1606246683076;1606246683076;6;5400;32400;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;5440,34
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO CAMISERO JAYSON (COD:36152) M/LARGA A.FLUOR-AZUL MARINO 028 TALLA XXL;1606246689165;1606246689165;4;5400;21600;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;5440,34
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO POLO M/LARGA NARANJO FLUOR TALLA L;1644594732841;1644594732841;6;3738;22428;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;6262
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO POLO M/LARGA NARANJO FLUOR TALLA S;1644594721297;1644594721297;7;3738;26166;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;6262
ROPA CORPORATIVA;POLERA DRY FIT - CUELLO POLO M/LARGA NARANJO FLUOR TALLA XL;1644594742074;1644594742074;8;3738;29904;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;6262
ROPA CORPORATIVA;POLERA DRY FIT HW - SPX MANGA CORTA VARON ORANGE TALLA L;1715288169155;1715288169155;4;6170;24680;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;4670,34
ROPA CORPORATIVA;POLERA DRY FIT HW - SPX MANGA CORTA VARON ORANGE TALLA M;1715288162936;1715288162936;4;6170;24680;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;4670,34
ROPA CORPORATIVA;POLERA DRY FIT HW - SPX MANGA CORTA VARON ORANGE TALLA XL;1715288175053;1715288175053;4;5760;23040;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;12900;5080,34
ROPA CORPORATIVA;POLERA DRY FIT HW - SPX MANGA LARGA VARON DARK GREEN TALLA L;1707758166346;1707758166346;1;8295;8295;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;19900;8427,69
ROPA CORPORATIVA;POLERA DRY FIT HW - SPX MANGA LARGA VARON DEEP BLUE TALLA L;1707758250383;1707758250383;2;8295;16590;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;19900;8427,69
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO (COD:22063) M/L AMARILLO FLUOR TALLA L;1567003200604;1567003200604;20;4169;83380;0;20;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;4990,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO (COD:22063) M/L AMARILLO FLUOR TALLA M;1567003051057;1567003051057;16;3990;63840;0;16;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5169,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO (COD:22063) M/L AMARILLO FLUOR TALLA S;1567003633275;1567003633275;13;4384,38;56997;0;13;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;4775,28
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO (COD:22063) M/L AMARILLO FLUOR TALLA XL;1567003212626;1567003212626;2;4310,50;8621;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;4849,16
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO (COD:22063) M/L NARANJO TALLA L;1604420916908;1604420916908;1;0;0;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;9159,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 008 GRIS TALLA S;1610483340934;1610483340934;1;3800;3800;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 009 NEGRO TALLA S;1613404716882;1613404716882;2;3800;7600;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 016 VERDE TALLA L;1613404614410;1613404614410;1;3800;3800;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 016 VERDE TALLA S;1613404605462;1613404605462;2;3800;7600;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 016 VERDE TALLA XL;1613404620431;1613404620431;2;3800;7600;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175720) M/CORTA VARON 016 VERDE TALLA XXL;1613404625679;1613404625679;1;3800;3800;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5359,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:175730) M/CORTA DAMA 076 AZUL REY TALLA XS;1608231216241;1608231216240;1;3030;3030;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;6129,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:36772) M/LARGA VARON 016 VERDE TALLA L;1613404194452;1613404194452;1;4200;4200;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5800
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:36772) M/LARGA VARON 016 VERDE TALLA M;1613404190406;1613404190406;1;4200;4200;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5800
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:36772) M/LARGA VARON 016 VERDE TALLA S;1613404186113;1613404186113;2;4200;8400;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5800
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO CAMISERO JAYSON (COD:36772) M/LARGA VARON 016 VERDE TALLA XXL;1613404204090;1613404204090;1;4200;4200;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5800
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA AMARILLO FLUOR TALLA L;1567699495072;1567699495072;1;3738;3738;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5421,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA AMARILLO FLUOR TALLA M;1567699419649;1567699419648;4;3738;14952;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5421,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA AMARILLO FLUOR TALLA S;1582215067744;1582215067743;3;3250;9750;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5909,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA AMARILLO FLUOR TALLA XL;1569434672892;1569434672892;7;3731,86;26123;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5427,80
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA AMARILLO FLUOR TALLA XXL;1569933753760;1569933753760;1;3250;3250;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5909,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA NARANJO TALLA M;1608301212419;1608301212419;2;3740;7480;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5419,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:21073) M/LARGA NARANJO TALLA S;1608301235284;1608301235284;1;3740;3740;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;5419,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO (COD:36151) M/LARGA NARANJO 045 TALLA L;1630073541413;1630073541413;16;4990;79840;0;16;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5010
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO JAYSON (COD:17141) M/CORTA AMARILLO 026 TALLA L;1630073709765;1630073709765;4;1590;6360;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;7569,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO JAYSON (COD:17141) M/CORTA AMARILLO 026 TALLA M;1630073706796;1630073706796;4;1590;6360;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;7569,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO JAYSON (COD:17141) M/CORTA AMARILLO 026 TALLA XL;1630073724935;1630073724935;4;1590;6360;0;4;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;7569,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - CUELLO POLO JAYSON (COD:17141) M/CORTA AMARILLO 026 TALLA XXL;1630073729186;1630073729186;3;1590;4770;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;10900;7569,66
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - REFLECTIVA ALASKA AMARILLO/AZUL M/LARGA TALLA L;1715375285584;1715375285584;1;4610;4610;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5390
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - REFLECTIVA ALASKA AMARILLO/AZUL M/LARGA TALLA M;1715375276527;1715375276527;1;4610;4610;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5390
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - REFLECTIVA ALASKA AMARILLO/AZUL M/LARGA TALLA S;1715375264009;1715375264009;1;4610;4610;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5390
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - REFLECTIVA ALASKA AMARILLO/AZUL M/LARGA TALLA XL;1715375294455;1715375294455;6;4610;27660;0;6;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5390
ROPA CORPORATIVA;POLERA DRY FIT LOGISTIC - REFLECTIVA ALASKA AMARILLO/AZUL M/LARGA TALLA XXL;1715375304146;1715375304146;1;4610;4610;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;5390
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA AQUA TALLA L;1683227190056;1683227190056;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11990;4485,63
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA AQUA TALLA M;1683227177575;1683227177575;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA AQUA TALLA S;1683227167495;1683227167495;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CARBON GRAY TALLA L;1683227245400;1683227245400;1;5760;5760;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4240
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CARBON GRAY TALLA M;1683227238386;1683227238386;2;5760;11520;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4240
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CARBON GRAY TALLA S;1683227230988;1683227230988;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CARBON GRAY TALLA XL;1683227253839;1683227253839;1;5760;5760;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4240
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CORAL TALLA L;1683227291084;1683227291084;2;5758;11516;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4242
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CORAL TALLA M;1683227283821;1683227283821;2;5758;11516;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4242
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA DAMA CORAL TALLA S;1683227276900;1683227276900;2;5758;11516;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4242
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA VARON CARBON GRAY TALLA XL;1683227059865;1683227059865;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA VARON LIME TALLA L;1683227456643;1683227456643;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA VARON LIME TALLA XL;1683227465169;1683227465169;1;5590;5590;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4410
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/CORTA VARON ORANGE TALLA XXL;1683231090803;1683231090803;2;5790;11580;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;11900;4210
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA DAMA CORAL TALLA M;1683226239955;1683226239955;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA DAMA CORAL TALLA S;1683226232190;1683226232190;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA DAMA GRIS TALLA L;1683226170439;1683226170439;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA DAMA LIME TALLA L;1683227579388;1683227579388;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA DAMA LIME TALLA M;1683227571996;1683227571996;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON CARBON GRAY TALLA L;1683226522597;1683226522597;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON CARBON GRAY TALLA M;1683226514624;1683226514624;1;8230;8230;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5131,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON DARK GREEN TALLA XL;1683226604589;1683226604589;3;7900;23700;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON MUSTARD TALLA L;1683226445262;1683226445262;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON MUSTARD TALLA M,;1683226437920;1683226437920;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON ORANGE TALLA L;1683226657607;1683226657607;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRY FIT SPX - M/LARGA VARON ORANGE TALLA XL;1683226666575;1683226666575;1;7900;7900;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;15900;5461,34
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL (COD:02266) TALLA L;1542294918195;1542294918195;2;4216;8432;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4103,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL (COD:02266) TALLA M;1542294913721;1542294913720;5;4216;21080;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4103,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL (COD:02266) TALLA S;1542294821103;1542294821103;2;4216;8432;0;2;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4103,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL (COD:02266) TALLA XL;1542294926287;1542294926287;5;4216;21080;0;5;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4103,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL PIEDRA (COD:02266) TALLA L;1611947048727;1611947048727;8;4074;32592;0;8;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4245,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL PIEDRA (COD:02266) TALLA M;1611947044234;1611947044233;10;4210;42100;0;10;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4109,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL PIEDRA (COD:02266) TALLA S;1611947039659;1611947039659;3;4210;12630;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4109,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZUL PIEDRA (COD:02266) TALLA XL;1611947053644;1611947053644;1;4137;4137;0;1;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4182,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA AZULINO (COD:02266) TALLA S;1618246703063;1618246703063;3;3938;11814;0;3;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4381,33
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA BLANCO (COD:02266) TALLA L;1572408387093;1572408387093;7;3895,71;27270;0;7;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4423,62
ROPA CORPORATIVA;POLERA DRYFRESH - M/CORTA DAMA BLANCO (COD:02266) TALLA M;1548085473669;1548085473668;12;3789,67;45476;0;12;0;;CLIENTE LOCAL ARCAM VIGENTE;9900;4529,66
